210,5.0
211,0
212,20.0
213,260.0
214,170.0
215,95.0
216,325.0
217,315.0
218,140.0
219,490.0
220,125.0
221,135.0
222,340.0
223,0.0
224,265.0
225,200.0
226,115.0
227,45.0
228,110.0
229,155.0
230,225.0
231,360.0
232,175.0
233,210.0
234,145.0
235,0
236,0
237,160.0
238,190.0
239,5.0
240,105.0
241,235.0
242,190.0
243,115.0
244,245.0
245,50.0
246,20.0
247,105.0
248,50.0
249,70.0
250,5.0
251,190.0
252,40.0
253,510.0
254,5.0
255,510.0
256,235.0
257,15.0
258,555.0
259,0.0
260,180.0
261,100.0
262,5.0
263,140.0
264,90.0
265,255.0
266,180.0
267,10.0
268,150.0
269,390.0
270,160.0
271,5.0
272,10.0
273,440.0
274,60.0
275,295.0
276,10.0
277,15.0
278,5.0
279,255.0
280,345.0
281,190.0
282,155.0
283,155.0
284,-20.0
285,115.0
286,440.0
287,15.0
288,30.0
289,580.0
290,165.0
291,0
292,230.0
293,80.0
294,60.0
295,325.0
296,80.0
297,495.0
298,475.0
299,130.0
300,115.0
301,15.0
302,0.0
303,320.0
304,135.0
305,130.0
306,160.0
307,705.0
308,420.0
309,205.0
310,20.0
311,140.0
312,210.0
313,305.0
314,50.0
315,30.0
316,175.0
317,325.0
318,195.0
319,115.0
320,180.0
321,165.0
322,0
323,190.0
324,10.0
325,135.0
326,5.0
327,95.0
328,360.0
329,415.0
330,415.0
331,20.0
332,95.0
333,170.0
334,215.0
335,25.0
336,-5.0
337,0
338,50.0
339,65.0
340,175.0
341,175.0
342,10.0
343,0.0
344,120.0
345,190.0
346,70.0
347,210.0
348,185.0
349,50.0
350,655.0
351,175.0
352,175.0
353,265.0
354,15.0
355,155.0
356,335.0
357,120.0
358,5.0
359,105.0
360,240.0
361,455.0
362,170.0
363,135.0
364,-15.0
365,205.0
366,310.0
367,140.0
368,115.0
369,130.0
370,40.0
371,155.0
372,10.0
373,385.0
374,275.0
375,0
376,335.0
377,10.0
378,280.0
379,190.0
380,235.0
381,85.0
382,25.0
383,35.0
384,5.0
385,315.0
386,180.0
387,0
388,120.0
389,85.0
390,185.0
391,355.0
392,5.0
393,170.0
394,230.0
395,230.0
396,135.0
397,5.0
398,30.0
399,125.0
400,365.0
401,120.0
402,420.0
403,170.0
404,40.0
405,125.0
406,50.0
407,185.0
408,85.0
409,180.0
410,180.0
411,120.0
412,120.0
413,115.0
414,145.0
415,20.0
416,380.0
417,185.0
418,95.0
419,465.0
420,280.0
421,220.0
422,180.0
423,30.0
424,115.0
425,0
426,105.0
427,195.0
428,30.0
429,160.0
430,10.0
431,90.0
432,90.0
433,5.0
434,135.0
435,25.0
436,130.0
437,10.0
438,145.0
439,55.0
440,185.0
441,5.0
442,10.0
443,15.0
444,165.0
445,5.0
446,180.0
447,135.0
448,80.0
449,240.0
450,60.0
451,155.0
452,110.0
453,0.0
454,100.0
455,105.0
456,90.0
457,170.0
458,170.0
459,140.0
460,45.0
461,295.0
462,195.0
463,390.0
464,345.0
465,115.0
466,385.0
467,155.0
468,115.0
469,10.0
470,25.0
471,10.0
472,75.0
473,180.0
474,25.0
475,130.0
476,380.0
477,155.0
478,140.0
479,10.0
480,0.0
481,15.0
482,105.0
483,1160.0
484,315.0
485,720.0
486,175.0
487,105.0
488,260.0
489,160.0
490,185.0
491,0.0
492,140.0
493,110.0
494,485.0
495,75.0
496,285.0
497,195.0
498,0.0
499,205.0
500,240.0
501,240.0
502,295.0
503,50.0
504,200.0
505,60.0
506,135.0
507,0
508,170.0
509,210.0
510,225.0
511,60.0
512,150.0
513,10.0
514,340.0
515,90.0
516,165.0
517,50.0
518,215.0
519,140.0
520,25.0
521,10.0
522,315.0
523,145.0
524,115.0
525,265.0
526,290.0
527,160.0
528,150.0
529,130.0
530,545.0
531,185.0
532,215.0
533,55.0
534,585.0
535,95.0
536,-15.0
537,260.0
538,115.0
539,80.0
540,10.0
541,140.0
542,220.0
543,510.0
544,190.0
545,185.0
546,75.0
547,150.0
548,200.0
549,470.0
550,30.0
551,220.0
552,80.0
553,5.0
554,135.0
555,180.0
556,85.0
557,105.0
558,205.0
559,300.0
560,-15.0
561,295.0
562,165.0
563,35.0
564,400.0
565,20.0
566,215.0
567,5.0
568,10.0
569,10.0
570,40.0
571,245.0
572,150.0
573,115.0
574,105.0
575,15.0
576,15.0
577,255.0
578,185.0
579,325.0
580,135.0
581,135.0
582,5.0
583,130.0
584,245.0
585,0.0
586,590.0
587,125.0
588,185.0
589,105.0
590,45.0
591,140.0
592,150.0
593,185.0
594,90.0
595,315.0
596,80.0
597,150.0
598,40.0
599,0.0
600,65.0
601,10.0
602,25.0
603,185.0
604,190.0
605,90.0
606,60.0
607,155.0
608,300.0
609,220.0
610,180.0
611,60.0
612,40.0
613,180.0
614,15.0
615,325.0
616,225.0
617,295.0
618,155.0
619,290.0
620,140.0
621,0.0
622,120.0
623,105.0
624,375.0
625,330.0
626,350.0
627,95.0
628,35.0
629,220.0
630,275.0
631,5.0
632,235.0
633,205.0
634,115.0
635,150.0
636,295.0
637,95.0
638,0.0
639,105.0
640,180.0
641,175.0
642,155.0
643,0.0
644,165.0
645,160.0
646,370.0
647,185.0
648,95.0
649,120.0
650,-40.0
651,0.0
652,190.0
653,150.0
654,210.0
655,220.0
656,25.0
657,375.0
658,315.0
659,5.0
660,290.0
661,240.0
662,220.0
663,175.0
664,195.0
665,130.0
666,0
667,500.0
668,120.0
669,175.0
670,50.0
671,125.0
672,115.0
673,25.0
674,230.0
675,180.0
676,145.0
677,20.0
678,125.0
679,165.0
680,320.0
681,15.0
682,125.0
683,175.0
684,345.0
685,410.0
686,-5.0
687,265.0
688,105.0
689,135.0
690,270.0
691,10.0
692,145.0
693,60.0
694,115.0
695,220.0
696,140.0
697,440.0
698,80.0
699,155.0
700,305.0
701,205.0
702,210.0
703,10.0
704,190.0
705,5.0
706,245.0
707,0.0
708,15.0
709,180.0
710,245.0
711,165.0
712,165.0
713,175.0
714,265.0
715,55.0
716,350.0
717,110.0
718,145.0
719,0
720,260.0
721,0
722,-5.0
723,100.0
724,270.0
725,295.0
726,50.0
727,0
728,205.0
729,30.0
730,65.0
731,195.0
732,80.0
733,195.0
734,170.0
735,100.0
736,90.0
737,10.0
738,250.0
739,15.0
740,20.0
741,0
742,260.0
743,5.0
744,15.0
745,275.0
746,180.0
747,-25.0
748,10.0
749,125.0
750,135.0
751,90.0
752,405.0
753,180.0
754,160.0
755,10.0
756,330.0
757,40.0
758,110.0
759,5.0
760,150.0
761,390.0
762,20.0
763,185.0
764,35.0
765,55.0
766,205.0
767,10.0
768,25.0
769,310.0
770,325.0
771,85.0
772,460.0
773,310.0
774,65.0
775,195.0
776,350.0
777,160.0
778,50.0
779,175.0
780,65.0
781,245.0
782,120.0
783,185.0
784,5.0
785,100.0
786,115.0
787,5.0
788,5.0
789,195.0
790,230.0
791,215.0
792,115.0
793,65.0
794,15.0
795,240.0
796,15.0
797,90.0
798,-10.0
799,65.0
800,380.0
801,170.0
802,255.0
803,330.0
804,440.0
805,15.0
806,25.0
807,460.0
808,10.0
809,305.0
810,200.0
811,65.0
812,420.0
813,30.0
814,280.0
815,410.0
816,375.0
817,630.0
818,135.0
819,160.0
820,10.0
821,300.0
822,50.0
823,25.0
824,190.0
825,155.0
826,40.0
827,160.0
828,40.0
829,320.0
830,125.0
831,340.0
832,60.0
833,210.0
834,60.0
835,60.0
836,0
837,230.0
838,5.0
839,280.0
840,285.0
841,230.0
842,195.0
843,10.0
844,35.0
845,45.0
846,0.0
847,270.0
848,485.0
849,125.0
850,260.0
851,200.0
852,140.0
853,135.0
854,10.0
855,315.0
856,260.0
857,5.0
858,305.0
859,15.0
860,160.0
861,5.0
862,5.0
863,5.0
864,100.0
865,360.0
866,205.0
867,140.0
868,20.0
869,85.0
870,30.0
871,120.0
872,15.0
873,10.0
874,55.0
875,110.0
876,215.0
877,320.0
878,65.0
879,20.0
880,150.0
881,115.0
882,0
883,240.0
884,45.0
885,120.0
886,5.0
887,15.0
888,60.0
889,260.0
890,190.0
891,15.0
892,410.0
893,100.0
894,5.0
895,205.0
896,175.0
897,150.0
898,110.0
899,20.0
900,145.0
901,85.0
902,350.0
903,530.0
904,255.0
905,10.0
906,230.0
907,0
908,5.0
909,110.0
910,175.0
911,300.0
912,310.0
913,135.0
914,170.0
915,25.0
916,180.0
917,40.0
918,200.0
919,230.0
920,190.0
921,245.0
922,335.0
923,0
924,50.0
925,35.0
926,220.0
927,365.0
928,5.0
929,125.0
930,305.0
931,160.0
932,255.0
933,25.0
934,20.0
935,15.0
936,175.0
937,20.0
938,5.0
939,210.0
940,545.0
941,20.0
942,350.0
943,25.0
944,0
945,20.0
946,165.0
947,0.0
948,200.0
949,275.0
950,360.0
951,195.0
952,90.0
953,95.0
954,0
955,10.0
956,90.0
957,0
958,205.0
959,-5.0
960,255.0
961,285.0
962,415.0
963,50.0
964,460.0
965,170.0
966,390.0
967,145.0
968,5.0
969,290.0
970,270.0
971,215.0
972,255.0
973,105.0
974,55.0
975,245.0
976,45.0
977,15.0
978,235.0
979,45.0
980,0.0
981,10.0
982,80.0
983,30.0
984,20.0
985,15.0
986,300.0
987,645.0
988,165.0
989,295.0
990,360.0
991,0
992,150.0
993,165.0
994,75.0
995,445.0
996,400.0
997,140.0
998,255.0
999,210.0
1000,140.0
1001,95.0
1002,10.0
1003,310.0
1004,20.0
1005,390.0
1006,160.0
1007,85.0
1008,25.0
1009,15.0
1010,0.0
1011,135.0
1012,75.0
1013,345.0
1014,145.0
1015,0.0
1016,0.0
1017,275.0
1018,155.0
1019,90.0
1020,810.0
1021,140.0
1022,520.0
1023,360.0
1024,210.0
1025,225.0
1026,50.0
1027,325.0
1028,85.0
1029,130.0
1030,380.0
1031,0
1032,225.0
1033,240.0
1034,360.0
1035,75.0
1036,30.0
1037,0
1038,10.0
1039,115.0
1040,20.0
1041,5.0
1042,40.0
1043,15.0
1044,165.0
1045,35.0
1046,15.0
1047,205.0
1048,155.0
1049,100.0
1050,75.0
1051,70.0
1052,0
1053,0.0
1054,70.0
1055,195.0
1056,180.0
1057,5.0
1058,225.0
1059,15.0
1060,95.0
1061,70.0
1062,355.0
1063,120.0
1064,230.0
1065,5.0
1066,55.0
1067,25.0
1068,25.0
1069,15.0
1070,70.0
1071,115.0
1072,150.0
1073,140.0
1074,330.0
1075,115.0
1076,155.0
1077,160.0
1078,25.0
1079,210.0
1080,105.0
1081,10.0
1082,130.0
1083,5.0
1084,280.0
1085,115.0
1086,255.0
1087,180.0
1088,360.0
1089,145.0
1090,80.0
1091,145.0
1092,285.0
1093,35.0
1094,180.0
1095,0
1096,130.0
1097,65.0
1098,15.0
1099,5.0
1100,120.0
1101,300.0
1102,150.0
1103,55.0
1104,10.0
1105,195.0
1106,290.0
1107,10.0
1108,10.0
1109,305.0
1110,40.0
1111,105.0
1112,445.0
1113,230.0
1114,10.0
1115,5.0
1116,155.0
1117,135.0
1118,475.0
1119,0
1120,430.0
1121,100.0
1122,225.0
1123,105.0
1124,15.0
1125,235.0
1126,5.0
1127,10.0
1128,5.0
1129,155.0
1130,5.0
1131,20.0
1132,175.0
1133,285.0
1134,220.0
1135,190.0
1136,15.0
1137,165.0
1138,120.0
1139,30.0
1140,45.0
1141,120.0
1142,5.0
1143,145.0
1144,125.0
1145,455.0
1146,350.0
1147,180.0
1148,15.0
1149,460.0
1150,25.0
1151,5.0
1152,10.0
1153,130.0
1154,180.0
1155,5.0
1156,505.0
1157,120.0
1158,165.0
1159,495.0
1160,360.0
1161,215.0
1162,10.0
1163,230.0
1164,165.0
1165,370.0
1166,80.0
1167,210.0
1168,155.0
1169,10.0
1170,5.0
1171,160.0
1172,515.0
1173,185.0
1174,215.0
1175,5.0
1176,240.0
1177,10.0
1178,235.0
1179,115.0
1180,200.0
1181,100.0
1182,315.0
1183,5.0
1184,230.0
1185,0.0
1186,180.0
1187,160.0
1188,195.0
1189,380.0
1190,75.0
1191,45.0
1192,175.0
1193,15.0
1194,0.0
1195,5.0
1196,240.0
1197,170.0
1198,20.0
1199,380.0
1200,180.0
1201,-10.0
1202,320.0
1203,420.0
1204,145.0
1205,-25.0
1206,140.0
1207,5.0
1208,55.0
1209,10.0
1210,20.0
1211,10.0
1212,40.0
1213,660.0
1214,190.0
1215,125.0
1216,225.0
1217,70.0
1218,115.0
1219,115.0
1220,265.0
1221,320.0
1222,5.0
1223,45.0
1224,460.0
1225,390.0
1226,105.0
1227,20.0
1228,45.0
1229,145.0
1230,10.0
1231,235.0
1232,465.0
1233,25.0
1234,265.0
1235,465.0
1236,295.0
1237,10.0
1238,330.0
1239,125.0
1240,170.0
1241,270.0
1242,375.0
1243,160.0
1244,485.0
1245,5.0
1246,10.0
1247,0
1248,75.0
1249,55.0
1250,190.0
1251,5.0
1252,60.0
1253,65.0
1254,0
1255,110.0
1256,55.0
1257,0
1258,355.0
1259,-30.0
1260,10.0
1261,0.0
1262,220.0
1263,190.0
1264,180.0
1265,510.0
1266,195.0
1267,85.0
1268,60.0
1269,50.0
1270,330.0
1271,210.0
1272,135.0
1273,10.0
1274,-15.0
1275,415.0
1276,150.0
1277,105.0
1278,195.0
1279,0.0
1280,175.0
1281,380.0
1282,185.0
1283,260.0
1284,170.0
1285,380.0
1286,375.0
1287,315.0
1288,175.0
1289,170.0
1290,0.0
1291,20.0
1292,340.0
1293,80.0
1294,80.0
1295,105.0
1296,265.0
1297,5.0
1298,180.0
1299,135.0
1300,200.0
1301,10.0
1302,295.0
1303,5.0
1304,150.0
1305,340.0
1306,120.0
1307,150.0
1308,165.0
1309,20.0
1310,0.0
1311,400.0
1312,-40.0
1313,150.0
1314,110.0
1315,80.0
1316,90.0
1317,255.0
1318,15.0
1319,425.0
1320,365.0
1321,20.0
1322,245.0
1323,175.0
1324,75.0
1325,125.0
1326,295.0
1327,55.0
1328,290.0
1329,150.0
1330,455.0
1331,110.0
1332,140.0
1333,305.0
1334,120.0
1335,380.0
1336,170.0
1337,10.0
1338,100.0
1339,155.0
1340,220.0
1341,15.0
1342,-5.0
1343,175.0
1344,160.0
1345,115.0
1346,5.0
1347,220.0
1348,330.0
1349,145.0
1350,15.0
1351,5.0
1352,10.0
1353,5.0
1354,5.0
1355,310.0
1356,285.0
1357,0
1358,155.0
1359,190.0
1360,225.0
1361,95.0
1362,115.0
1363,-20.0
1364,200.0
1365,75.0
1366,165.0
1367,180.0
1368,195.0
1369,265.0
1370,195.0
1371,325.0
1372,490.0
1373,485.0
1374,195.0
1375,215.0
1376,145.0
1377,165.0
1378,315.0
1379,265.0
1380,275.0
1381,10.0
1382,305.0
1383,205.0
1384,305.0
1385,65.0
1386,-50.0
1387,70.0
1388,170.0
1389,185.0
1390,0
1391,245.0
1392,115.0
1393,190.0
1394,10.0
1395,30.0
1396,5.0
1397,370.0
1398,130.0
1399,5.0
1400,10.0
1401,130.0
1402,10.0
1403,160.0
1404,280.0
1405,360.0
1406,65.0
1407,5.0
1408,280.0
1409,365.0
1410,165.0
1411,140.0
1412,0
1413,320.0
1414,295.0
1415,160.0
1416,40.0
1417,300.0
1418,0
1419,10.0
1420,340.0
1421,240.0
1422,5.0
1423,450.0
1424,170.0
1425,195.0
1426,225.0
1427,20.0
1428,190.0
1429,50.0
1430,10.0
1431,20.0
1432,235.0
1433,215.0
1434,510.0
1435,140.0
1436,180.0
1437,275.0
1438,100.0
1439,120.0
1440,165.0
1441,640.0
1442,120.0
1443,95.0
1444,-10.0
1445,90.0
1446,245.0
1447,270.0
1448,0
1449,20.0
1450,30.0
1451,625.0
1452,15.0
1453,245.0
1454,190.0
1455,85.0
1456,15.0
1457,5.0
1458,150.0
1459,150.0
1460,220.0
1461,15.0
1462,90.0
1463,80.0
1464,5.0
1465,140.0
1466,420.0
1467,135.0
1468,275.0
1469,50.0
1470,0
1471,0
1472,80.0
1473,60.0
1474,200.0
1475,15.0
1476,300.0
1477,55.0
1478,5.0
1479,275.0
1480,240.0
1481,170.0
1482,225.0
1483,200.0
1484,175.0
1485,145.0
1486,10.0
1487,25.0
1488,75.0
1489,30.0
1490,0
1491,430.0
1492,120.0
1493,5.0
1494,5.0
1495,20.0
1496,75.0
1497,580.0
1498,460.0
1499,190.0
1500,210.0
1501,165.0
1502,315.0
1503,105.0
1504,360.0
1505,180.0
1506,120.0
1507,180.0
1508,10.0
1509,350.0
1510,160.0
1511,185.0
1512,5.0
1513,170.0
1514,455.0
1515,190.0
1516,135.0
1517,25.0
1518,145.0
1519,140.0
1520,110.0
1521,95.0
1522,220.0
1523,-10.0
1524,175.0
1525,5.0
1526,110.0
1527,85.0
1528,5.0
1529,140.0
1530,25.0
1531,90.0
1532,350.0
1533,-5.0
1534,340.0
1535,155.0
1536,190.0
1537,235.0
1538,75.0
1539,370.0
1540,170.0
1541,330.0
1542,170.0
1543,180.0
1544,90.0
1545,350.0
1546,5.0
1547,310.0
1548,80.0
1549,170.0
1550,175.0
1551,-15.0
1552,165.0
1553,160.0
1554,205.0
1555,200.0
1556,5.0
1557,155.0
1558,120.0
1559,215.0
1560,20.0
1561,280.0
1562,320.0
1563,65.0
1564,210.0
1565,50.0
1566,110.0
1567,180.0
1568,130.0
1569,335.0
1570,555.0
1571,155.0
1572,100.0
1573,645.0
1574,5.0
1575,305.0
1576,365.0
1577,375.0
1578,175.0
1579,5.0
1580,160.0
1581,480.0
1582,10.0
1583,15.0
1584,65.0
1585,175.0
1586,160.0
1587,260.0
1588,95.0
1589,0.0
1590,300.0
1591,125.0
1592,140.0
1593,0.0
1594,175.0
1595,200.0
1596,340.0
1597,295.0
1598,0
1599,110.0
1600,0
1601,170.0
1602,165.0
1603,190.0
1604,240.0
1605,160.0
1606,10.0
1607,130.0
1608,70.0
1609,10.0
1610,220.0
1611,140.0
1612,35.0
1613,505.0
1614,205.0
1615,105.0
1616,285.0
1617,60.0
1618,185.0
1619,95.0
1620,0
1621,5.0
1622,150.0
1623,115.0
1624,360.0
1625,150.0
1626,270.0
1627,315.0
1628,170.0
1629,140.0
1630,140.0
1631,295.0
1632,260.0
1633,215.0
1634,285.0
1635,215.0
1636,250.0
1637,595.0
1638,115.0
1639,220.0
1640,370.0
1641,5.0
1642,185.0
1643,125.0
1644,35.0
1645,55.0
1646,195.0
1647,55.0
1648,155.0
1649,10.0
1650,5.0
1651,235.0
1652,285.0
1653,110.0
1654,50.0
1655,75.0
1656,425.0
1657,140.0
1658,5.0
1659,210.0
1660,145.0
1661,260.0
1662,0
1663,320.0
1664,275.0
1665,235.0
1666,5.0
1667,75.0
1668,380.0
1669,15.0
1670,360.0
1671,195.0
1672,125.0
1673,55.0
1674,400.0
1675,220.0
1676,200.0
1677,45.0
1678,150.0
1679,10.0
1680,0
1681,175.0
1682,30.0
1683,140.0
1684,140.0
1685,5.0
1686,145.0
1687,275.0
1688,40.0
1689,20.0
1690,20.0
1691,190.0
1692,180.0
1693,145.0
1694,10.0
1695,270.0
1696,100.0
1697,360.0
1698,195.0
1699,155.0
1700,30.0
1701,125.0
1702,250.0
1703,125.0
1704,210.0
1705,-5.0
1706,240.0
1707,10.0
1708,455.0
1709,490.0
1710,30.0
1711,0.0
1712,630.0
1713,25.0
1714,0
1715,15.0
1716,210.0
1717,185.0
1718,295.0
1719,35.0
1720,400.0
1721,85.0
1722,295.0
1723,200.0
1724,275.0
1725,25.0
1726,0.0
1727,120.0
1728,155.0
1729,115.0
1730,185.0
1731,350.0
1732,80.0
1733,185.0
1734,0
1735,120.0
1736,75.0
1737,140.0
1738,160.0
1739,290.0
1740,30.0
1741,10.0
1742,150.0
1743,125.0
1744,10.0
1745,35.0
1746,310.0
1747,15.0
1748,115.0
1749,40.0
1750,310.0
1751,40.0
1752,55.0
1753,165.0
1754,400.0
1755,0
1756,40.0
1757,295.0
1758,335.0
1759,95.0
1760,170.0
1761,0
1762,170.0
1763,180.0
1764,80.0
1765,5.0
1766,150.0
1767,135.0
1768,230.0
1769,165.0
1770,110.0
1771,170.0
1772,115.0
1773,155.0
1774,110.0
1775,90.0
1776,255.0
1777,230.0
1778,10.0
1779,110.0
1780,305.0
1781,165.0
1782,190.0
1783,45.0
1784,105.0
1785,240.0
1786,50.0
1787,50.0
1788,335.0
1789,85.0
1790,245.0
1791,210.0
1792,450.0
1793,435.0
1794,45.0
1795,240.0
1796,5.0
1797,420.0
1798,25.0
1799,55.0
1800,365.0
1801,5.0
1802,5.0
1803,10.0
1804,225.0
1805,160.0
1806,420.0
1807,175.0
1808,175.0
1809,85.0
1810,5.0
1811,170.0
1812,120.0
1813,285.0
1814,245.0
1815,225.0
1816,135.0
1817,445.0
1818,150.0
1819,155.0
1820,100.0
1821,355.0
1822,235.0
1823,5.0
1824,10.0
1825,185.0
1826,85.0
1827,280.0
1828,235.0
1829,295.0
1830,5.0
1831,365.0
1832,205.0
1833,60.0
1834,15.0
1835,325.0
1836,60.0
1837,410.0
1838,85.0
1839,175.0
1840,-15.0
1841,175.0
1842,5.0
1843,290.0
1844,270.0
1845,245.0
1846,340.0
1847,290.0
1848,70.0
1849,130.0
1850,225.0
1851,130.0
1852,5.0
1853,230.0
1854,120.0
1855,215.0
1856,-10.0
1857,100.0
1858,220.0
1859,75.0
1860,10.0
1861,5.0
1862,0.0
1863,180.0
1864,0.0
1865,230.0
1866,230.0
1867,70.0
1868,100.0
1869,60.0
1870,200.0
1871,290.0
1872,20.0
1873,90.0
1874,215.0
1875,10.0
1876,10.0
1877,35.0
1878,325.0
1879,175.0
1880,295.0
1881,180.0
1882,5.0
1883,245.0
1884,135.0
1885,45.0
1886,335.0
1887,170.0
1888,90.0
1889,190.0
1890,285.0
1891,325.0
1892,160.0
1893,200.0
1894,10.0
1895,115.0
1896,10.0
1897,235.0
1898,185.0
1899,230.0
1900,110.0
1901,300.0
1902,175.0
1903,325.0
1904,45.0
1905,10.0
1906,345.0
1907,265.0
1908,15.0
1909,25.0
1910,145.0
1911,50.0
1912,215.0
1913,165.0
1914,115.0
1915,5.0
1916,175.0
1917,215.0
1918,5.0
1919,85.0
1920,275.0
1921,10.0
1922,10.0
1923,295.0
1924,175.0
1925,200.0
1926,120.0
1927,185.0
1928,15.0
1929,10.0
1930,175.0
1931,125.0
1932,400.0
1933,385.0
1934,195.0
1935,155.0
1936,160.0
1937,335.0
1938,130.0
1939,165.0
1940,380.0
1941,180.0
1942,5.0
1943,25.0
1944,200.0
1945,195.0
1946,165.0
1947,145.0
1948,25.0
1949,25.0
1950,40.0
1951,10.0
1952,50.0
1953,5.0
1954,35.0
1955,290.0
1956,125.0
1957,330.0
1958,325.0
1959,115.0
1960,290.0
1961,-5.0
1962,150.0
1963,410.0
1964,395.0
1965,265.0
1966,5.0
1967,190.0
1968,235.0
1969,15.0
1970,70.0
1971,15.0
1972,285.0
1973,190.0
1974,155.0
1975,160.0
1976,55.0
1977,15.0
1978,45.0
1979,100.0
1980,10.0
1981,125.0
1982,20.0
1983,220.0
1984,155.0
1985,445.0
1986,165.0
1987,60.0
1988,415.0
1989,130.0
1990,135.0
1991,-10.0
1992,95.0
1993,260.0
1994,20.0
1995,-5.0
1996,60.0
1997,190.0
1998,185.0
1999,35.0
2000,240.0
2001,75.0
2002,5.0
2003,75.0
2004,170.0
2005,125.0
2006,190.0
2007,210.0
2008,120.0
2009,20.0
2010,145.0
2011,0
2012,5.0
2013,0.0
2014,250.0
2015,35.0
2016,30.0
2017,230.0
2018,5.0
2019,145.0
2020,140.0
2021,160.0
2022,415.0
2023,200.0
2024,0
2025,180.0
2026,205.0
2027,150.0
2028,285.0
2029,10.0
2030,40.0
2031,110.0
2032,135.0
2033,65.0
2034,0.0
2035,125.0
2036,145.0
2037,5.0
2038,120.0
2039,70.0
2040,105.0
2041,240.0
2042,0.0
2043,270.0
2044,110.0
2045,370.0
2046,105.0
2047,70.0
2048,10.0
2049,365.0
2050,5.0
2051,280.0
2052,195.0
2053,385.0
2054,40.0
2055,50.0
2056,225.0
2057,110.0
2058,40.0
2059,90.0
2060,150.0
2061,0
2062,155.0
2063,0.0
2064,25.0
2065,45.0
2066,140.0
2067,110.0
2068,0
2069,125.0
2070,180.0
2071,45.0
2072,320.0
2073,260.0
2074,145.0
2075,310.0
2076,175.0
2077,395.0
2078,80.0
2079,-10.0
2080,400.0
2081,290.0
2082,370.0
2083,5.0
2084,280.0
2085,140.0
2086,50.0
2087,115.0
2088,15.0
2089,10.0
2090,240.0
2091,115.0
2092,230.0
2093,235.0
2094,235.0
2095,10.0
2096,5.0
2097,70.0
2098,0.0
2099,0.0
2100,175.0
2101,320.0
2102,145.0
2103,180.0
2104,25.0
2105,380.0
2106,140.0
2107,70.0
2108,75.0
2109,80.0
2110,135.0
2111,10.0
2112,60.0
2113,15.0
2114,265.0
2115,65.0
2116,260.0
2117,260.0
2118,5.0
2119,275.0
2120,200.0
2121,210.0
2122,365.0
2123,85.0
2124,100.0
2125,320.0
2126,200.0
2127,315.0
2128,290.0
2129,320.0
2130,70.0
2131,25.0
2132,165.0
2133,100.0
2134,105.0
2135,180.0
2136,215.0
2137,185.0
2138,55.0
2139,225.0
2140,360.0
2141,305.0
2142,155.0
2143,90.0
2144,0
2145,95.0
2146,15.0
2147,45.0
2148,305.0
2149,110.0
2150,220.0
2151,195.0
2152,75.0
2153,115.0
